phase,control,rounds,job_id,bit_index,trials,ones,one_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,spn_null,6,bit_a044_d044_off+000,23,160000,79878,0.4992375,0.5,0.5435192750851469,0.496784455274316,0.5016905723584598,0.9558104674335798,0.8264979769634546
calibration,spn_null,6,bit_a044_d044_off+000,24,160000,79898,0.4993625,0.5,0.6118041740545228,0.4969094521518627,0.5018155709509499,0.9558104674335798,0.8648363807728208
calibration,spn_null,6,bit_a044_d044_off+000,25,160000,79754,0.4984625,0.5,0.21963460012038855,0.4960094780511805,0.5009155776673678,0.9558104674335798,0.5270406901810917
calibration,spn_null,6,bit_a044_d044_off+000,26,160000,80015,0.50009375,0.5,0.9422040353623029,0.4976406869534615,0.5025468096490661,0.9612024786149699,0.9844401049700682
calibration,spn_null,6,bit_a044_d044_off+000,27,160000,80152,0.50095,0.5,0.4487504665905057,0.4984969258173758,0.5034030397549033,0.9558104674335798,0.7625630232138697
calibration,spn_null,6,bit_a044_d044_off+000,28,160000,79855,0.49909375,0.5,0.4699872359062743,0.49664070905443225,0.5015468237878014,0.9558104674335798,0.7811084119801313
calibration,spn_null,6,bit_a044_d044_off+000,29,160000,79962,0.4997625,0.5,0.851268697558032,0.49730944318897913,0.5022155654179511,0.9558104674335798,0.9588946314528727
calibration,spn_null,6,bit_a044_d044_off+000,30,160000,79572,0.497325,0.5,0.03255702290157468,0.49487202214136017,0.4997780747998557,0.9558104674335798,0.12199948079243403
calibration,spn_null,6,bit_a044_d044_off+000,31,160000,80110,0.5006875,0.5,0.5840354076209013,0.4982344284676717,0.5031405466175304,0.9558104674335798,0.8495060474485838
calibration,spn_null,6,bit_a044_d044_off+000,32,160000,80040,0.50025,0.5,0.8434363587890904,0.4977969343854091,0.5027030565546644,0.9558104674335798,0.9575006168324024
calibration,spn_null,6,bit_a044_d044_off+000,33,160000,79796,0.498725,0.5,0.30891562337581463,0.4962719696772498,0.5011780765283758,0.9558104674335798,0.639049693609766
calibration,spn_null,6,bit_a044_d044_off+000,34,160000,80055,0.50034375,0.5,0.7852376922847425,0.4978906829594176,0.5027968045831834,0.9558104674335798,0.9401551916356415
calibration,spn_null,6,bit_a044_d044_off+000,35,160000,80162,0.5010125,0.5,0.41937855879376496,0.49855942528588126,0.5034655380214164,0.9558104674335798,0.7423826971386689
calibration,spn_null,6,bit_a044_d044_off+000,36,160000,79815,0.49884375,0.5,0.35626786765144614,0.49639071611087754,0.5012968257912828,0.9558104674335798,0.6860065747933073
calibration,spn_null,6,bit_a044_d044_off+000,37,160000,79817,0.49885625,0.5,0.36150561138304305,0.4964032157435087,0.5013093257056551,0.9558104674335798,0.6910673541809013
calibration,spn_null,6,bit_a044_d044_off+000,38,160000,79597,0.49748125,0.5,0.0441669199997668,0.4950282653337498,0.49993432594501164,0.9558104674335798,0.15854262472456604
calibration,spn_null,6,bit_a044_d044_off+000,39,160000,80110,0.5006875,0.5,0.5840354076209013,0.4982344284676717,0.5031405466175304,0.9558104674335798,0.8495060474485838
calibration,spn_null,6,bit_a044_d044_off+000,40,160000,79847,0.49904375,0.5,0.44576174232732513,0.49659071041672276,0.5014968242374962,0.9558104674335798,0.7611895900108632
calibration,spn_null,6,bit_a044_d044_off+000,41,160000,79969,0.49980625,0.5,0.8787926516218909,0.49735319230378955,0.5022593147176536,0.9612024786149699,0.9667852119261026
calibration,spn_null,6,bit_a044_d044_off+000,42,160000,80320,0.502,0.5,0.11015401006643012,0.49954692196883727,0.5044530055517497,0.9558104674335798,0.3339186095560226
calibration,spn_null,6,bit_a044_d044_off+000,43,160000,80207,0.50129375,0.5,0.30183793102080775,0.4988406733678737,0.5037467797470064,0.9558104674335798,0.6315530064677302
calibration,spn_null,6,bit_a044_d044_off+000,44,160000,80332,0.502075,0.5,0.09741812416513176,0.49962192210737216,0.5045280026952369,0.9558104674335798,0.304816131019846
calibration,spn_null,6,bit_a044_d044_off+000,45,160000,79677,0.49798125,0.5,0.10685288772841035,0.49552824515721056,0.500434328001697,0.9558104674335798,0.32674902558399027
calibration,spn_null,6,bit_a044_d044_off+000,46,160000,80340,0.502125,0.5,0.08960185687392626,0.4996719222303535,0.50457800076027,0.9558104674335798,0.28630840890025117
calibration,spn_null,6,bit_a044_d044_off+000,47,160000,80149,0.50093125,0.5,0.45778455689366493,0.4984781759842888,0.503384290267485,0.9558104674335798,0.7695710620429784
calibration,spn_null,6,bit_a044_d044_off+000,48,160000,80051,0.50031875,0.5,0.8006547092649393,0.49786568333126047,0.5027718051173333,0.9558104674335798,0.9450592741342863
calibration,spn_null,6,bit_a044_d044_off+000,49,160000,79960,0.49975,0.5,0.8434363587890904,0.4972969434453356,0.5022030656145908,0.9558104674335798,0.9575006168324024
calibration,spn_null,6,bit_a044_d044_off+000,50,160000,79917,0.49948125,0.5,0.6799731113499348,0.4970281993273596,0.5019343194719879,0.9558104674335798,0.8968988398741948
calibration,spn_null,6,bit_a044_d044_off+000,51,160000,80100,0.500625,0.5,0.6188366403789477,0.49817192919822273,0.503078048151961,0.9558104674335798,0.8687014070755471
calibration,spn_null,6,bit_a044_d044_off+000,52,160000,80039,0.50024375,0.5,0.847350643528831,0.49779068448353764,0.502696806683034,0.9558104674335798,0.9575006168324024
calibration,spn_null,6,bit_a044_d044_off+000,53,160000,80039,0.50024375,0.5,0.847350643528831,0.49779068448353764,0.502696806683034,0.9558104674335798,0.9575006168324024
calibration,spn_null,6,bit_a044_d044_off+000,54,160000,79851,0.49906875,0.5,0.45778455689366493,0.4966157097325151,0.5015218240157112,0.9558104674335798,0.7695710620429784
calibration,spn_null,6,bit_a044_d044_off+000,55,160000,80204,0.501275,0.5,0.30891562337581463,0.4988219234716243,0.5037280303227503,0.9558104674335798,0.639049693609766
calibration,spn_null,6,bit_a044_d044_off+000,56,160000,80177,0.50110625,0.5,0.37750653472042606,0.4986531745604149,0.5035592853494102,0.9558104674335798,0.7056712149574959
calibration,spn_null,6,bit_a044_d044_off+000,57,160000,80109,0.50068125,0.5,0.5874742447815295,0.49822817853900414,0.503134296772696,0.9558104674335798,0.8515244314281678
calibration,spn_null,6,bit_a044_d044_off+000,58,160000,79914,0.4994625,0.5,0.6690153176368795,0.49700944976414657,0.5019155697146954,0.9558104674335798,0.8920978625664092
calibration,spn_null,6,bit_a044_d044_off+000,59,160000,79936,0.4996,0.5,0.7508643522827907,0.49714694664104736,0.502053067854835,0.9558104674335798,0.9273358889654791
calibration,spn_null,6,bit_a044_d044_off+000,60,160000,79743,0.49839375,0.5,0.19966715395821064,0.49594073035594044,0.5008468278540879,0.9558104674335798,0.49787134493475904
calibration,spn_null,6,bit_a044_d044_off+000,61,160000,79875,0.49921875,0.5,0.5336132743147228,0.4967657057558907,0.5016718225563798,0.9558104674335798,0.8218489815977281
calibration,spn_null,6,bit_a044_d044_off+000,62,160000,80064,0.5004,0.5,0.7508643522827907,0.497946932145165,0.5028530533589526,0.9558104674335798,0.9273358889654791
calibration,spn_null,6,bit_a044_d044_off+000,63,160000,80169,0.50105625,0.5,0.399508210948628,0.4986031749366118,0.5035092867851985,0.9558104674335798,0.72543398985352
calibration,spn_null,6,bit_a044_d044_off+000,64,160000,79974,0.4998375,0.5,0.8985447248839227,0.4973844416829951,0.5022905642059571,0.9612024786149699,0.9725633834273167
calibration,spn_null,6,bit_a044_d044_off+000,65,160000,80152,0.50095,0.5,0.4487504665905057,0.4984969258173758,0.5034030397549033,0.9558104674335798,0.7625630232138697
calibration,spn_null,6,bit_a044_d044_off+000,66,160000,80117,0.50073125,0.5,0.5602300764965518,0.4982781779790627,0.5031842955206524,0.9558104674335798,0.8378903578371018
calibration,spn_null,6,bit_a044_d044_off+000,67,160000,79977,0.49985625,0.5,0.9104270156120863,0.49740319131511207,0.5023093138943455,0.9612024786149699,0.9754575167272354
calibration,spn_null,6,bit_a044_d044_off+000,68,160000,80039,0.50024375,0.5,0.847350643528831,0.49779068448353764,0.502696806683034,0.9558104674335798,0.9575006168324024
calibration,spn_null,6,bit_a044_d044_off+000,69,160000,80014,0.5000875,0.5,0.946183689886611,0.49763443706116006,0.5025405597678657,0.9612024786149699,0.9857818270812144
calibration,spn_null,6,bit_a044_d044_off+000,70,160000,79623,0.49764375,0.5,0.05976782155655593,0.49519075850764077,0.500096826882168,0.9558104674335798,0.2060219342703544
calibration,spn_null,6,bit_a044_d044_off+000,71,160000,80245,0.50153125,0.5,0.22151848489421444,0.49907817235190355,0.5039842721560462,0.9558104674335798,0.530070716307078
calibration,spn_null,6,bit_a044_d044_off+000,72,160000,80282,0.5017625,0.5,0.15927896414305223,0.49930942189381117,0.5042155142337065,0.9558104674335798,0.4314858711176865
calibration,spn_null,6,bit_a044_d044_off+000,73,160000,80261,0.50163125,0.5,0.19274535654794506,0.49917817208949816,0.5040842687944809,0.9558104674335798,0.48733640766690306
calibration,spn_null,6,bit_a044_d044_off+000,74,160000,80073,0.50045625,0.5,0.7169785460573285,0.49800318136191923,0.502909302103715,0.9558104674335798,0.9118813006078137
calibration,spn_null,6,bit_a044_d044_off+000,75,160000,79954,0.4997125,0.5,0.8200350565935901,0.49725944422359236,0.502165566195323,0.9558104674335798,0.9504783028431592
calibration,spn_null,6,bit_a044_d044_off+000,76,160000,79885,0.49928125,0.5,0.5669834216089206,0.49682820416404005,0.5017343218832488,0.9558104674335798,0.8411924423754487
calibration,spn_null,6,bit_a044_d044_off+000,77,160000,80361,0.50225625,0.5,0.07146644281344852,0.49980317266974517,0.5047092455644168,0.9558104674335798,0.23910358562722048
calibration,spn_null,6,bit_a044_d044_off+000,78,160000,80043,0.50026875,0.5,0.831717060220035,0.4978156840933204,0.5027218061672586,0.9558104674335798,0.9537270656946426
calibration,spn_null,6,bit_a044_d044_off+000,79,160000,79944,0.49965,0.5,0.7813963082374673,0.49719694555131094,0.5021030671325861,0.9558104674335798,0.9388491312990846
calibration,spn_null,6,bit_a044_d044_off+000,80,160000,80035,0.50021875,0.5,0.8630445298855134,0.4977656848798797,0.5026718071926847,0.9606060854377888,0.9623494721627213
calibration,spn_null,6,bit_a044_d044_off+000,81,160000,79807,0.49879375,0.5,0.33579852172056907,0.4963407175956646,0.501246826118481,0.9558104674335798,0.6689838253732737
calibration,spn_null,6,bit_a044_d044_off+000,82,160000,79759,0.49849375,0.5,0.22916975795879546,0.49604072701887464,0.5009468275671829,0.9558104674335798,0.5412959376052743
calibration,spn_null,6,bit_a044_d044_off+000,83,160000,79714,0.4982125,0.5,0.1534356029417079,0.49575948665415287,0.5006655781243222,0.9558104674335798,0.4210775167383658
calibration,spn_null,6,bit_a044_d044_off+000,84,160000,79993,0.49995625,0.5,0.9740733295154766,0.4975031894112549,0.5024093121742322,0.9740733295154766,0.9932793162954073
calibration,spn_null,6,bit_a044_d044_off+000,85,160000,80022,0.5001375,0.5,0.9143923692263032,0.49768443621029046,0.50259055880675,0.9612024786149699,0.976436790275029
calibration,spn_null,6,bit_a044_d044_off+000,86,160000,79924,0.499525,0.5,0.7058021896535055,0.4970719483215881,0.5019780688922723,0.9558104674335798,0.9081187496295732
calibration,spn_null,6,bit_a044_d044_off+000,87,160000,80141,0.50088125,0.5,0.4823675172502356,0.49842817644623333,0.5033342916175256,0.9558104674335798,0.7888804370702319
calibration,spn_null,6,bit_a044_d044_off+000,88,160000,79773,0.49858125,0.5,0.25742421435556584,0.49612822417933106,0.5010343272357521,0.9558104674335798,0.5774844358845468
calibration,spn_null,6,bit_a044_d044_off+000,89,160000,79864,0.49915,0.5,0.4980888911582471,0.49669695755113985,0.5016030732526103,0.9558104674335798,0.7973575162262299
calibration,spn_null,6,bit_a044_d044_off+000,90,160000,80350,0.5021875,0.5,0.08055032094703254,0.4997344224185331,0.5046404983071088,0.9558104674335798,0.2625749002008531
calibration,spn_null,6,bit_a044_d044_off+000,91,160000,79959,0.49974375,0.5,0.839525937473832,0.4972906935740881,0.5021968157123365,0.9558104674335798,0.955902031104378
calibration,spn_null,6,bit_a044_d044_off+000,92,160000,79847,0.49904375,0.5,0.44576174232732513,0.49659071041672276,0.5014968242374962,0.9558104674335798,0.7611895900108632
calibration,spn_null,6,bit_a044_d044_off+000,93,160000,80050,0.5003125,0.5,0.8045213851386321,0.49785943342517813,0.5027655552499137,0.9558104674335798,0.9468583614841307
calibration,spn_null,6,bit_a044_d044_off+000,94,160000,80094,0.5005875,0.5,0.6401423281915094,0.49813442965492766,0.5030405490542449,0.9558104674335798,0.8792440455174448
calibration,spn_null,6,bit_a044_d044_off+000,95,160000,79805,0.49878125,0.5,0.3308018785463197,0.4963282179706894,0.5012343261964526,0.9558104674335798,0.6628984806877327
calibration,spn_null,6,bit_a044_d044_off+000,96,160000,80207,0.50129375,0.5,0.30183793102080775,0.4988406733678737,0.5037467797470064,0.9558104674335798,0.6315530064677302
calibration,spn_null,6,bit_a044_d044_off+000,97,160000,79925,0.49953125,0.5,0.7095207363778024,0.49707819817943766,0.5019843188079246,0.9558104674335798,0.9091714783317799
calibration,spn_null,6,bit_a044_d044_off+000,98,160000,79887,0.49929375,0.5,0.5737755400465989,0.49684070385026335,0.501746821744029,0.9558104674335798,0.8440138187239762
calibration,spn_null,6,bit_a044_d044_off+000,99,160000,79848,0.49905,0.5,0.4487504665905057,0.49659696024509664,0.5015030741826242,0.9558104674335798,0.7625630232138697
calibration,spn_null,6,bit_a044_d044_off+000,100,160000,80452,0.502825,0.5,0.02397654887247737,0.5003719265245896,0.5052779710982381,0.9558104674335798,0.09267231773559446
calibration,spn_null,6,bit_a044_d044_off+000,101,160000,80370,0.5023125,0.5,0.06467437188290197,0.49985942290973545,0.5047654932859429,0.9558104674335798,0.22016807449498543
calibration,spn_null,6,bit_a044_d044_off+000,102,160000,80177,0.50110625,0.5,0.37750653472042606,0.4986531745604149,0.5035592853494102,0.9558104674335798,0.7056712149574959
calibration,spn_null,6,bit_a044_d044_off+000,103,160000,79946,0.4996625,0.5,0.7890843137530401,0.4972094452827049,0.5021155669481959,0.9558104674335798,0.9413852473201317
calibration,spn_null,6,bit_a044_d044_off+000,104,160000,79445,0.49653125,0.5,0.005562586908683909,0.49407831041898737,0.498984315287498,0.35600556215577017,0.023123500654231348
calibration,spn_null,6,bit_a044_d044_off+000,105,160000,79816,0.49885,0.5,0.3588807325174755,0.4963969659270017,0.5013030757486603,0.9558104674335798,0.6884486138963937
calibration,spn_null,6,bit_a044_d044_off+000,106,160000,79822,0.4988875,0.5,0.3748098190199446,0.49643446483178594,0.5013405754848871,0.9558104674335798,0.7030258664240261
calibration,spn_null,6,bit_a044_d044_off+000,107,160000,79924,0.499525,0.5,0.7058021896535055,0.4970719483215881,0.5019780688922723,0.9558104674335798,0.9081187496295732
calibration,spn_null,6,bit_a044_d044_off+000,108,160000,80299,0.50186875,0.5,0.13556786727887882,0.49941567185904434,0.5043217604180043,0.9558104674335798,0.3869768521471062
calibration,spn_null,6,bit_a044_d044_off+000,109,160000,79980,0.499875,0.5,0.9223293741739618,0.49742194095067416,0.5023280635792889,0.9612024786149699,0.9786528866615123
calibration,spn_null,6,bit_a044_d044_off+000,110,160000,80109,0.50068125,0.5,0.5874742447815295,0.49822817853900414,0.503134296772696,0.9558104674335798,0.8515244314281678
calibration,spn_null,6,bit_a044_d044_off+000,111,160000,79785,0.49865625,0.5,0.28349547627585686,0.496203221805154,0.5011093268919512,0.9558104674335798,0.6092752925139444
calibration,spn_null,6,bit_a044_d044_off+000,112,160000,80066,0.5004125,0.5,0.7432898581178028,0.49795943196843084,0.5028655530826904,0.9558104674335798,0.9253470757569663
calibration,spn_null,6,bit_a044_d044_off+000,113,160000,80556,0.503475,0.5,0.005477720279533165,0.5010219348119032,0.5059279392551134,0.35600556215577017,0.02280774830404701
calibration,spn_null,6,bit_a044_d044_off+000,114,160000,79977,0.49985625,0.5,0.9104270156120863,0.49740319131511207,0.5023093138943455,0.9612024786149699,0.9754575167272354
calibration,spn_null,6,bit_a044_d044_off+000,115,160000,79793,0.49870625,0.5,0.30183793102080775,0.49625322025299357,0.5011593266321264,0.9558104674335798,0.6315530064677302
calibration,spn_null,6,bit_a044_d044_off+000,116,160000,79795,0.49871875,0.5,0.30654430118792186,0.4962657198687815,0.5011718265633421,0.9558104674335798,0.63714755970859
calibration,spn_null,6,bit_a044_d044_off+000,117,160000,79888,0.4993,0.5,0.5771859957716193,0.4968469536939494,0.501753071673845,0.9558104674335798,0.845306721496193
calibration,spn_null,6,bit_a044_d044_off+000,118,160000,80284,0.501775,0.5,0.15633657664999928,0.4993219218839788,0.5042280137905424,0.9558104674335798,0.42606987532718044
calibration,spn_null,6,bit_a044_d044_off+000,119,160000,80017,0.50010625,0.5,0.9342491522713169,0.49765318673921294,0.5025593094103182,0.9612024786149699,0.9819397138967721
calibration,spn_null,6,bit_a044_d044_off+000,120,160000,80051,0.50031875,0.5,0.8006547092649393,0.49786568333126047,0.5027718051173333,0.9558104674335798,0.9450592741342863
calibration,spn_null,6,bit_a044_d044_off+000,121,160000,80066,0.5004125,0.5,0.7432898581178028,0.49795943196843084,0.5028655530826904,0.9558104674335798,0.9253470757569663
calibration,spn_null,6,bit_a044_d044_off+000,122,160000,79656,0.49785,0.5,0.08588753603066628,0.4953970002164008,0.5003030776989683,0.9558104674335798,0.2768588779498497
calibration,spn_null,6,bit_a044_d044_off+000,123,160000,79789,0.49868125,0.5,0.2925701834408831,0.4962282210260114,0.5011343267651012,0.9558104674335798,0.6209586869769191
calibration,spn_null,6,bit_a044_d044_off+000,124,160000,80077,0.50048125,0.5,0.7020906550246703,0.4980281810237628,0.5029343015358787,0.9558104674335798,0.906608866009158
